# Goxel 0.10.4			--- Brain from https://free3d.com/3d-model/brain-18357.html ---
# One line per voxel
# X Y Z RRGGBB
0 -3 15 fefefe
1 -3 15 ffffff
6 -3 15 fefefe
7 -3 15 ffffff
0 -2 15 ffffff
1 -2 15 ffffff
6 -2 15 ffffff
7 -2 15 fefefe
7 -1 15 ffffff
5 0 16 fefefe
6 0 16 ffffff
7 0 16 fefefe
5 1 16 ffffff
6 1 16 ffffff
7 1 16 ffffff
5 2 16 ffffff
6 2 16 fefefe
3 3 16 ffffff
4 3 16 ffffff
5 3 16 ffffff
6 3 16 ffffff
2 4 16 ffffff
3 4 16 ffffff
4 4 16 ffffff
5 4 16 ffffff
0 5 16 ffffff
1 5 16 ffffff
2 5 16 ffffff
3 5 16 ffffff
4 5 16 ffffff
0 6 16 ffffff
1 6 16 ffffff
0 7 16 fefefe
1 7 16 ffffff
5 0 17 ffffff
6 0 17 ffffff
4 1 17 ffffff
5 1 17 ffffff
6 1 17 fefefe
3 2 17 ffffff
4 2 17 ffffff
5 2 17 ffffff
0 3 17 fefefe
2 3 17 ffffff
3 3 17 ffffff
4 3 17 ffffff
5 3 17 fefefe
0 4 17 ffffff
1 4 17 ffffff
2 4 17 ffffff
3 4 17 ffffff
4 4 17 ffffff
0 5 17 ffffff
1 5 17 fefefe
2 5 17 ffffff
3 5 17 ffffff
0 6 17 ffffff
4 0 18 ffffff
5 0 18 fefefe
3 1 18 ffffff
4 1 18 fefefe
5 1 18 ffffff
0 2 18 fefefe
1 2 18 fefefe
2 2 18 ffffff
3 2 18 ffffff
4 2 18 ffffff
0 3 18 ffffff
1 3 18 ffffff
2 3 18 ffffff
3 3 18 ffffff
4 3 18 ffffff
0 4 18 ffffff
1 4 18 fefefe
2 4 18 ffffff
3 4 18 ffffff
0 5 18 ffffff
1 5 18 ffffff
2 5 18 ffffff
1 0 19 ffffff
2 0 19 ffffff
3 0 19 ffffff
4 0 19 fefefe
5 0 19 ffffff
1 1 19 fefefe
2 1 19 ffffff
3 1 19 fefefe
4 1 19 ffffff
0 2 19 ffffff
1 2 19 ffffff
2 2 19 fefefe
3 2 19 ffffff
4 2 19 ffffff
0 3 19 fefefe
1 3 19 ffffff
2 3 19 fefefe
3 3 19 ffffff
0 4 19 fefefe
0 0 20 ffffff
1 0 20 ffffff
2 0 20 ffffff
3 0 20 ffffff
0 1 20 fefefe
1 1 20 ffffff
2 1 20 ffffff
0 2 20 ffffff
1 2 20 ffffff
0 3 20 fefefe
0 0 21 ffffff
1 0 21 ffffff
2 0 21 ffffff
0 1 21 ffffff
1 1 21 ffffff
0 2 21 ffffff
-8 -21 16 ffffff
-7 -21 16 ffffff
-9 -20 16 ffffff
-8 -20 16 ffffff
-7 -20 16 ffffff
-6 -20 16 ffffff
-4 -20 16 ffffff
-3 -20 16 ffffff
-2 -20 16 ffffff
-1 -20 16 fefefe
-11 -19 16 ffffff
-10 -19 16 ffffff
-5 -19 16 ffffff
-4 -19 16 ffffff
-1 -19 16 ffffff
-12 -18 16 ffffff
-11 -18 16 ffffff
-5 -18 16 fefefe
-14 -17 16 ffffff
-13 -17 16 ffffff
-12 -17 16 ffffff
-5 -17 16 ffffff
-9 -20 17 ffffff
-8 -20 17 ffffff
-7 -20 17 ffffff
-6 -20 17 ffffff
-4 -20 17 fefefe
-3 -20 17 ffffff
-2 -20 17 fefefe
-1 -20 17 fefefe
-11 -19 17 ffffff
-10 -19 17 ffffff
-9 -19 17 fefefe
-8 -19 17 ffffff
-6 -19 17 fefefe
-5 -19 17 ffffff
-4 -19 17 fefefe
-3 -19 17 fefefe
-2 -19 17 ffffff
-1 -19 17 ffffff
-11 -18 17 ffffff
-10 -18 17 ffffff
-9 -18 17 ffffff
-5 -18 17 ffffff
-4 -18 17 ffffff
-2 -18 17 ffffff
-1 -18 17 fefefe
-12 -17 17 fefefe
-11 -17 17 ffffff
-10 -17 17 ffffff
-5 -17 17 ffffff
-1 -17 17 fefefe
-8 -20 18 ffffff
-7 -20 18 ffffff
-9 -19 18 ffffff
-8 -19 18 ffffff
-7 -19 18 ffffff
-6 -19 18 ffffff
-5 -19 18 ffffff
-4 -19 18 ffffff
-3 -19 18 ffffff
-2 -19 18 ffffff
-11 -18 18 ffffff
-10 -18 18 ffffff
-9 -18 18 fefefe
-8 -18 18 fefefe
-7 -18 18 ffffff
-6 -18 18 ffffff
-5 -18 18 fefefe
-4 -18 18 ffffff
-3 -18 18 fefefe
-2 -18 18 fefefe
-1 -18 18 ffffff
-11 -17 18 ffffff
-10 -17 18 ffffff
-9 -17 18 fefefe
-5 -17 18 ffffff
-4 -17 18 ffffff
-1 -17 18 fefefe
-8 -19 19 ffffff
-7 -19 19 ffffff
-9 -18 19 ffffff
-8 -18 19 fefefe
-7 -18 19 fefefe
-6 -18 19 ffffff
-5 -18 19 ffffff
-4 -18 19 ffffff
-3 -18 19 ffffff
-2 -18 19 ffffff
-9 -17 19 fefefe
-8 -17 19 fefefe
-7 -17 19 ffffff
-6 -17 19 ffffff
-5 -17 19 ffffff
-4 -17 19 ffffff
-3 -17 19 fefefe
-2 -17 19 ffffff
-1 -17 19 ffffff
-8 -18 20 ffffff
-7 -18 20 ffffff
-9 -17 20 fefefe
-8 -17 20 ffffff
-7 -17 20 ffffff
-6 -17 20 fefefe
-3 -17 20 ffffff
-2 -17 20 ffffff
-17 -7 7 ffffff
-17 -6 7 ffffff
-17 -5 7 fefefe
-17 -4 7 ffffff
-17 -3 7 ffffff
-17 -7 8 fefefe
-17 -6 8 ffffff
-17 -5 8 ffffff
-17 -4 8 fefefe
-17 -3 8 ffffff
-17 -2 8 ffffff
-17 -1 8 fefefe
-17 -9 9 fefefe
-17 -8 9 fefefe
-17 -7 9 ffffff
-17 -6 9 ffffff
-17 -5 9 ffffff
-17 -4 9 ffffff
-17 -3 9 ffffff
-17 -2 9 ffffff
-17 -1 9 ffffff
-17 -9 10 fefefe
-17 -8 10 ffffff
-17 -7 10 ffffff
-17 -6 10 ffffff
-17 -5 10 fefefe
-17 -4 10 fefefe
-17 -3 10 ffffff
-17 -2 10 fefefe
-17 -1 10 ffffff
-17 -8 11 ffffff
-18 -4 11 ffffff
-18 -3 11 fefefe
-18 -2 11 fefefe
-17 -8 12 ffffff
-17 -7 12 ffffff
-17 -6 12 ffffff
-17 -5 12 ffffff
-18 -4 12 ffffff
-18 -3 12 fefefe
-18 -2 12 ffffff
-17 -2 12 ffffff
-17 -1 12 fefefe
-17 -5 13 ffffff
-17 -4 13 ffffff
-17 -3 13 ffffff
-17 -2 13 ffffff
-17 -1 13 ffffff
-17 -8 14 ffffff
-17 -7 14 ffffff
-17 -6 14 ffffff
-17 -5 14 ffffff
-17 -4 14 ffffff
-17 -3 14 ffffff
-17 -2 14 ffffff
-17 -1 14 ffffff
-17 -8 15 ffffff
-17 -7 15 ffffff
-17 -6 15 ffffff
-17 -5 15 fefefe
-17 -4 15 ffffff
-17 -3 15 ffffff
-17 -2 15 fefefe
-17 -1 15 ffffff
-17 -4 16 ffffff
-17 -3 16 ffffff
-17 -2 16 ffffff
-17 -1 16 ffffff
-8 0 -3 fefefe
-7 0 -3 fefefe
-6 0 -3 ffffff
-5 0 -3 fefefe
-4 0 -3 ffffff
-3 0 -3 ffffff
-7 1 -3 ffffff
-5 1 -3 fefefe
-4 1 -3 fefefe
-8 0 -2 ffffff
-7 0 -2 ffffff
-6 0 -2 ffffff
-5 0 -2 ffffff
-4 0 -2 ffffff
-3 0 -2 fefefe
-8 0 -1 ffffff
-7 0 -1 ffffff
-6 0 -1 ffffff
-5 0 -1 fefefe
-4 0 -1 ffffff
-3 0 -1 ffffff
0 -20 9 fefefe
1 -20 9 fefefe
0 -19 9 ffffff
1 -19 9 ffffff
0 -18 9 fefefe
1 -18 9 ffffff
2 -18 9 ffffff
3 -18 9 ffffff
0 -17 9 ffffff
1 -17 9 ffffff
2 -17 9 fefefe
3 -17 9 ffffff
4 -17 9 ffffff
0 -21 10 ffffff
0 -20 10 ffffff
1 -20 10 ffffff
2 -20 10 ffffff
1 -19 10 ffffff
2 -19 10 fefefe
3 -19 10 ffffff
1 -18 10 ffffff
2 -18 10 ffffff
3 -18 10 ffffff
3 -17 10 ffffff
4 -17 10 ffffff
0 -21 11 ffffff
0 -20 11 ffffff
1 -20 11 ffffff
2 -20 11 ffffff
1 -19 11 fefefe
2 -19 11 ffffff
3 -19 11 ffffff
3 -18 11 fefefe
3 -17 11 ffffff
4 -17 11 ffffff
0 -21 12 ffffff
0 -20 12 fefefe
1 -20 12 fefefe
2 -20 12 ffffff
1 -19 12 fefefe
2 -19 12 ffffff
3 -19 12 ffffff
1 -18 12 ffffff
2 -18 12 ffffff
3 -18 12 ffffff
3 -17 12 ffffff
4 -17 12 ffffff
0 -20 13 ffffff
1 -20 13 ffffff
2 -20 13 ffffff
2 -19 13 ffffff
2 -18 13 ffffff
3 -18 13 ffffff
3 -17 13 fefefe
4 -17 13 ffffff
0 -20 14 ffffff
1 -20 14 ffffff
1 -19 14 ffffff
2 -19 14 ffffff
2 -18 14 ffffff
3 -18 14 ffffff
3 -17 14 ffffff
0 -20 15 ffffff
1 -20 15 ffffff
0 -19 15 ffffff
1 -19 15 fefefe
2 -19 15 fefefe
0 -18 15 fefefe
1 -18 15 ffffff
2 -18 15 ffffff
2 -17 15 ffffff
3 -17 15 ffffff
-17 0 8 fefefe
-17 0 9 ffffff
-17 1 9 fefefe
-17 2 9 ffffff
-17 0 10 ffffff
-17 1 10 ffffff
-17 2 10 ffffff
-17 0 11 fefefe
-17 1 11 ffffff
-17 2 11 ffffff
-17 1 12 fefefe
-17 2 12 ffffff
-17 1 13 ffffff
-17 2 13 ffffff
-17 0 14 ffffff
-17 1 14 ffffff
-17 0 15 ffffff
-17 1 15 ffffff
-7 -2 -3 ffffff
-6 -2 -3 ffffff
-5 -2 -3 ffffff
-4 -2 -3 ffffff
-8 -1 -3 ffffff
-7 -1 -3 ffffff
-6 -1 -3 ffffff
-5 -1 -3 ffffff
-4 -1 -3 fefefe
-3 -1 -3 fefefe
-8 -2 -2 ffffff
-7 -2 -2 ffffff
-6 -2 -2 ffffff
-5 -2 -2 ffffff
-4 -2 -2 ffffff
-3 -2 -2 fefefe
-8 -1 -2 ffffff
-7 -1 -2 ffffff
-6 -1 -2 ffffff
-5 -1 -2 ffffff
-4 -1 -2 ffffff
-3 -1 -2 fefefe
-8 -3 -1 ffffff
-7 -3 -1 ffffff
-6 -3 -1 ffffff
-5 -3 -1 ffffff
-4 -3 -1 ffffff
-8 -2 -1 ffffff
-7 -2 -1 ffffff
-6 -2 -1 ffffff
-5 -2 -1 ffffff
-4 -2 -1 ffffff
-3 -2 -1 ffffff
-8 -1 -1 ffffff
-7 -1 -1 ffffff
-6 -1 -1 fefefe
-5 -1 -1 ffffff
-4 -1 -1 fefefe
-3 -1 -1 ffffff
0 -19 16 ffffff
0 -18 16 ffffff
1 -18 16 ffffff
0 -17 16 ffffff
2 -17 16 ffffff
3 -17 16 fefefe
0 -19 17 ffffff
0 -18 17 ffffff
0 -17 17 ffffff
1 -17 17 fefefe
2 -17 17 ffffff
0 -18 18 fefefe
0 -17 18 ffffff
1 -17 18 fefefe
-17 0 16 fefefe
-17 1 16 ffffff
